split	value
Sp004	0.505
Sp008	100
Sp007	100
Sp006	100
Sp005	100
Sp003	100
Sp002	100
Sp014	100
Sp013	100
Sp011	100
Sp012	100
Sp010	100
Sp009	100
Sp001	100
Sp000	100
Sp007Sp008	1.0
Sp006Sp007Sp008	0.585
Sp005Sp006Sp007Sp008	1.0
Sp002Sp003	1.0
Sp002Sp003Sp005Sp006Sp007Sp008	1.0
Sp013Sp014	1.0
Sp010Sp012	0.8
Sp010Sp011Sp012	1.0
Sp010Sp011Sp012Sp013Sp014	0.43
Sp009Sp010Sp011Sp012Sp013Sp014	1.0
Sp000Sp001	1.0
Sp002Sp003Sp004Sp005Sp006Sp007Sp008	0.995
Sp005Sp006	0.41
Sp009Sp013Sp014	0.375
Sp010Sp011	0.165
Sp009Sp010Sp011Sp012	0.195
Sp011Sp012	0.035
Sp000Sp001Sp004	0.005
Sp005Sp007Sp008	0.005
